,Pers,LR,Lasso,Ridge,LAD,NN,FA-FIXED-LR,FA-FIXED-LDR-LR,FA-FIXED-NN,FA-FIXED-LDR-NN,FA-LEARN-LDR-LR-10,FA-LEARN-LDR-LR-1,FA-LEARN-LDR-LR-2,FA-LEARN-LDR-LR-5,FA-LEARN-LDR-LR-20,FA-LEARN-LDR-NN-10,FA-LEARN-LDR-NN-1,FA-LEARN-LDR-NN-2,FA-LEARN-LDR-NN-5,FA-LEARN-LDR-NN-20,FA-LEARN-LR-10,FA-LEARN-LR-1,FA-LEARN-LR-2,FA-LEARN-LR-5,FA-LEARN-LR-20,FA-LEARN-NN-10,FA-LEARN-NN-1,FA-LEARN-NN-2,FA-LEARN-NN-5,FA-LEARN-NN-20,iteration,P_0_1,P_1_0,num_series
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,8,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,9,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,0,0,0.2,8
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,1,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,2,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,3,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,4,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,5,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,6,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,7,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,8,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,9,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,0,0,0.3,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,1,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,2,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,3,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,4,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,5,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,6,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,7,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,8,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,9,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,0,0,0.3,4
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,1,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,2,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,3,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,4,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,5,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,6,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,7,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,8,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,9,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,0,0,0.3,8
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,1,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,2,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,3,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,4,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,5,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,6,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,7,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,8,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,9,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,0,0,0.9,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,1,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,2,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,3,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,4,0,0.05,2
0,0.20527527287356936,0.15104737116565667,0.15114830067712645,0.15128098115289096,0.14162432828339164,0.1125537619551706,0.15211372223623226,0.15211372223623226,0.11280786667749887,0.11004866679164378,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.10636852403343357,0.11312415926741642,0.10999882691404123,0.1116302764922271,0.11649673942333795,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.15211372223623226,0.11119937118572579,0.11185011077173235,0.1101376445354204,0.11121250895856706,0.10943140499866857,5,0,0.05,2
